,favorite_count,retweet_count,sia_compound,sia_negative,sia_neutral,sia_positive,target,text,time
134,,,-0.5859,0.324,0.6759999999999999,0.0,1,"Getty fire: 'Extreme' warning issued ahead of hurricane-force Santa Ana winds https://t.co/DnCubQxdYx""",10/29/2019 22:35
135,,,-0.5574,0.205,0.795,0.0,1,"Millions brace for blackouts, hurricane-force winds as California's Kincade, Getty fires rage https://t.co/5Bx6r6xdIJ via @usatoday""",10/29/2019 22:34
136,,,0.2484,0.10099999999999999,0.757,0.14300000000000002,1,Today in print: the Getty Fire and the story behind the internet\xe2\x80\x99s founding at UCLA. \n\nFeeling especially proud of\xe2\x80\xa6 https://t.co/6Fu5mIzrGF',10/29/2019 22:34
137,,,0.0,0.0,1.0,0.0,0,RT @hollyrpeete: \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\xa8\xf0\x9f\x8f\xbd\xe2\x80\x8d\xf0\x9f\x9a\x92\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbd\xe2\x80\x8d\xf0\x9f\x9a\x92\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbc\xe2\x80\x8d\xf0\x9f\x9a\x92\n#Repost @lifewithweather\n\xe3\x83\xbb\xe3\x83\xbb\xe3\x83\xbb\n\xe2\x80\x98Getty Fire\xe2\x80\x99 burning off the 405 highway in Los Angeles around 3AM today \xf0\x9f\x99\x8f \xf0\x9f\x8e\xa5 P\xe2\x80\xa6',10/29/2019 22:34
138,,,-0.4404,0.163,0.8370000000000001,0.0,1,"RT @DrDeJarnett: Wildfire smoke threatens health. Harmful particles in the smoke can lodge deep in the lungs and pose serious health risks,\xe2\x80\xa6'",10/29/2019 22:34
139,,,-0.0772,0.12300000000000001,0.769,0.10800000000000001,1,@Chris_Chmura @verizon Offer extended to those impacted by Getty Fire as well. Check https://t.co/a3I2q0iT2r for Ve\xe2\x80\xa6 https://t.co/xQ54WREg7g',10/29/2019 22:34
140,,,-0.34,0.19899999999999998,0.685,0.11599999999999999,1,RT @LAist: 1/ ICYMI because of the Getty Fire: Something happened that could radically change criminal justice in LA County. Former San Fra\xe2\x80\xa6',10/29/2019 22:34
141,,,0.0,0.0,1.0,0.0,1,80 MH tonight - https://t.co/wAtoqM6yHd',10/29/2019 22:34
142,,,-0.34,0.10300000000000001,0.897,0.0,1,RT @KEvaMD13: @Kenwhite4444 It\xe2\x80\x99s absurd. I just read a quip they are looking at electrical lines as a source of the Getty fire. How conveni\xe2\x80\xa6',10/29/2019 22:34
143,,,0.0,0.0,1.0,0.0,1,A Getty update about the #GettyFire https://t.co/attpaLazw7',10/29/2019 22:32
144,,,-0.5859,0.20199999999999999,0.7979999999999999,0.0,1,"""Extreme"" fire warning issued as Santa Ana winds expected to pick up to 80 mph over next three days #GettyFire\xe2\x80\xa6 https://t.co/lXYgSzvFxg'",10/29/2019 22:31
145,,,-0.7783,0.35100000000000003,0.579,0.07,1,"Stay vigilant folks - the #GettyFire isn't over yet -&gt; Getty Fire update: 12 homes destroyed, 5 damaged, containmen\xe2\x80\xa6 https://t.co/lSZMc9xm1H""",10/29/2019 22:31
146,,,-0.3818,0.133,0.867,0.0,1,"NOW on @NBCNightlyNews: @LesterHoltNBC is in Los Angeles, where firefighters are continuing to fight the Getty Fire\xe2\x80\xa6 https://t.co/x1I4kc68F2'",10/29/2019 22:31
147,,,-0.0258,0.09300000000000001,0.8170000000000001,0.08900000000000001,1,RT @nowthisnews: The Getty Fire is forcing thousands of Californians to evacuate \xe2\x80\x94 the state has seen a fivefold increase in burned areas s\xe2\x80\xa6',10/29/2019 22:31
148,,,0.0,0.0,1.0,0.0,1,"RT @mpondfield: #CaliforniaFires live updates: ""unprecedented extreme #RedFlagWarning issued for #LosAngeles area"" https://t.co/vEz3DqIPFM\xe2\x80\xa6'",10/29/2019 22:31
149,,,0.0,0.0,1.0,0.0,1,"RT @KFIAM640: As of 2 p.m., the #GettyFire was officially listed at 656 acres, with containment at 15%\n\nhttps://t.co/rxSA48GPNy'",10/29/2019 22:31
150,,,-0.34,0.107,0.893,0.0,1,"RT @latimes: Housekeepers and babysitters went to work this morning in fire zones, not knowing about the evacuations. Their employers hadn'\xe2\x80\xa6""",10/29/2019 22:31
151,,,0.4404,0.0,0.847,0.153,1,"RT @KNX1070: It's Taco Tuesday for #GettyFires First Responders Thanks to @Lakers star @KingJames #TacoTuesday https://t.co/D3oWRMEP4l http\xe2\x80\xa6""",10/29/2019 22:30
152,,,-0.34,0.221,0.649,0.13,1,1/ ICYMI because of the Getty Fire: Something happened that could radically change criminal justice in LA County. F\xe2\x80\xa6 https://t.co/pdB87cJqjS',10/29/2019 22:30
153,,,0.3167,0.092,0.7659999999999999,0.142,1,"Drew Lorenz marked himself Unsafe during The Getty Fire. He &amp; his most prized belongings are ashes, let him know yo\xe2\x80\xa6 https://t.co/12VWsHDSlB'",10/29/2019 22:30
154,,,-0.34,0.13,0.87,0.0,1,RT @jfkeeler: California fires: unprecedented extreme red flag warning issued for Los Angeles area \xe2\x80\x93 live https://t.co/wwH3uMXrpt',10/29/2019 22:30
155,,,-0.6369,0.22399999999999998,0.7759999999999999,0.0,1,"A major brush fire, dubbed the #gettyfire, broke out in the early morning hours of October 28, learn how the\xe2\x80\xa6 https://t.co/JD1Kp4T27Y'",10/29/2019 22:29
156,,,0.6588,0.062,0.667,0.271,1,RT @TheKurtCarr: Pray for my friends in California. These fires are serious! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd https://t.co/x02usqa9jW #California #Fires #Prayers',10/29/2019 22:29
157,,,-0.34,0.156,0.8440000000000001,0.0,1,RT @Edwards_AFB_EM: Los Angeles Fire Department link for information on the #GettyFire:\n\nhttps://t.co/PWYZfqIo5V\n\n#Palmdale #Lancaster #Edw\xe2\x80\xa6',10/29/2019 22:29
158,,,-0.6369,0.317,0.56,0.12300000000000001,1,"#BREAKING Getty Fire update: 12 homes destroyed, 5 damaged, containment now at 15% as crews prepare for strong Sant\xe2\x80\xa6 https://t.co/cJsPB6y9tW'",10/29/2019 22:29
159,,,-0.4939,0.16699999999999998,0.833,0.0,1,"RT @KTLA: #GettyFire update: Twelve homes destroyed in the 656-acre blaze, which is now 15% contained \nhttps://t.co/AxyIlTF0j6'",10/29/2019 22:29
160,,,0.5707,0.084,0.7020000000000001,0.214,1,"RT @radio_exols: Fellow Californians,  I hope you are all safe! The winds are suppose to pick up today, those in the Getty Fire evacuations\xe2\x80\xa6'",10/29/2019 22:28
161,,,-0.4767,0.154,0.846,0.0,1,RT @greggchadwick: Sad News the #ZackHouse an \xe2\x80\x98Essential\xe2\x80\x99 midcentury modern by Craig Ellwood burns in #GettyFire https://t.co/TDjq48CCec vi\xe2\x80\xa6',10/29/2019 22:28
162,,,-0.2263,0.203,0.675,0.122,1,"RT @NumericalNews: Getty fire, Los Angeles, ritualistic fires October, 28th, 2019 and Billy Eilish good girls warning. #ZacharyKHubbard wit\xe2\x80\xa6'",10/29/2019 22:28
163,,,-0.34,0.11800000000000001,0.882,0.0,1,"@brianmoorre @kbaxter11 @MLS @LAFC @SoundersFC I've lived in LA through many fires. The Getty fire is relatively sm\xe2\x80\xa6 https://t.co/MIq98WnFTE""",10/29/2019 22:28
164,,,0.5719,0.0,0.861,0.139,1,"RT @mikebonin: This is why the @lafd evacuation order remains in place for parts of Brentwood and Pacific Palisades \xe2\x80\x94 fierce, record wins t\xe2\x80\xa6'",10/29/2019 22:27
165,,,-0.6973,0.185,0.815,0.0,1,So he sends a taco truck &amp; you throw him a parade! He didn\xe2\x80\x99t say shit when Cleveland cops gunned down that kid!!!!!\xe2\x80\xa6 https://t.co/cZ0YPtpMxg',10/29/2019 22:27
166,,,0.6486,0.0,0.725,0.275,1,"Help children cope with fires, keeping five main elements in mind: Listen, Protect, Connect, Model, Teach.\n\nhttps://t.co/9FeHTJhiNi'",10/29/2019 22:26
167,,,-0.34,0.138,0.862,0.0,1,that would be SoCal Edison @RWMann Getty fire inquiry focuses on power lines https://t.co/gNqflEolvw LA Times',10/29/2019 22:26
168,,,-0.4767,0.162,0.838,0.0,1,Sad News the #ZackHouse an \xe2\x80\x98Essential\xe2\x80\x99 midcentury modern by Craig Ellwood burns in #GettyFire https://t.co/TDjq48CCec via @CurbedLA',10/29/2019 22:26
169,,,-0.5859,0.324,0.6759999999999999,0.0,1,"Getty fire: 'Extreme' warning issued ahead of hurricane-force Santa Ana winds https://t.co/siKs7k9oe0""",10/29/2019 22:26
170,,,0.4939,0.107,0.6559999999999999,0.23800000000000002,1,RT @GettyMuseum: The #GettyCenter and #GettyVilla remain safe from the #GettyFire thanks to the tireless work of emergency responders.\n\nBot\xe2\x80\xa6',10/29/2019 22:26
171,,,-0.7579,0.371,0.629,0.0,1,Southern California will get lashed by its worst fire weather yet https://t.co/1mW1xIAOB0 https://t.co/0IvaycnG1I',10/29/2019 22:26
172,,,-0.34,0.16699999999999998,0.833,0.0,1,RT @ABC7: #LIVE: Officials provide update on Getty Fire \n\nFor details: https://t.co/cxnL0lYqYy https://t.co/zPYwj4hIFz',10/29/2019 22:25
173,,,0.0772,0.102,0.784,0.114,1,"RT @GettyMuseum: Photos of @LAFD fight against the #GettyFire as seen from the Getty Center, which remains safe. \n\n600+ personnel are conti\xe2\x80\xa6'",10/29/2019 22:25
174,,,-0.5859,0.348,0.652,0.0,1,Getty fire: \xe2\x80\x98Extreme\xe2\x80\x99 warning issued ahead of hurricane-force Santa Ana winds\nhttps://t.co/Kszvjg0LNY',10/29/2019 22:25
175,,,0.0,0.0,1.0,0.0,1,"RT @HuffPostGreen: Here's the latest on what's happened and what's to come for California's wildfires. https://t.co/0iMcFMzYzZ""",10/29/2019 22:25
176,,,0.5574,0.0,0.581,0.419,1,RT @ArchaeoAine: Remarkable: https://t.co/NrzojoSPAH #gettyfire #gettymuseum',10/29/2019 22:25
177,,,-0.7351,0.28600000000000003,0.7140000000000001,0.0,1,RT @nytimes: The Kincade and Getty fires are part of a vicious wildfire season straining the resources of fire departments across Californi\xe2\x80\xa6',10/29/2019 22:25
178,,,-0.7964,0.536,0.46399999999999997,0.0,1,Fighting the Getty Fire; the science of scary; Sneakertopia. https://t.co/vjJozrMNeh',10/29/2019 22:25
179,,,-0.4767,0.251,0.628,0.121,1,"RT @CaptainGhazi: Getty fire: Punishing Santa Ana winds, the strongest of the season, build as blaze grows https://t.co/mdKbpa3Cax'",10/29/2019 22:24
180,,,-0.5859,0.324,0.6759999999999999,0.0,1,"Getty fire: 'Extreme' warning issued ahead of hurricane-force Santa Ana winds https://t.co/3H8ydSLWLh""",10/29/2019 22:24
181,,,-0.5267,0.175,0.825,0.0,1,"#GettyFire Is Burning 656 Acres, \xe2\x80\x98Significant\xe2\x80\x99 Winds on Tuesday Night Pose Threat for New Fires (Video)\xe2\x80\xa6 https://t.co/Lg1kq8l1XN'",10/29/2019 22:24
182,,,-0.2732,0.128,0.802,0.07,1,"RT @latimeshome: Eames House, L.A. landmark of Midcentury design, closes in the Getty fire evacuation  #gettyfire https://t.co/mg7e61Diky'",10/29/2019 22:24
183,,,-0.128,0.19899999999999998,0.664,0.13699999999999998,1,"RT @terrieJ123: \xf0\x9f\x98\xb3Getty fire: 'Extreme' warning issued ahead of strong Santa Ana winds - Los Angeles Times #CaliforniaFires #GettyFires #LAf\xe2\x80\xa6""",10/29/2019 22:24
184,,,-0.2942,0.3,0.53,0.171,1,Updated Getty fire map! Stay safe UCLA (source: google fire maps) https://t.co/mVue4byTYX',10/29/2019 22:23
185,,,-0.34,0.094,0.9059999999999999,0.0,1,RT @k8hutton: Had a few spare minutes to capture day one of the Getty Fire at the EOC. \n\nFirst time really exploring the @DJIGlobal Mobile\xe2\x80\xa6',10/29/2019 22:23
186,,,-0.34,0.146,0.8540000000000001,0.0,1,California fires: unprecedented extreme red flag warning issued for Los Angeles area \xe2\x80\x93 live https://t.co/5wBWfGPFze',10/29/2019 22:23
187,,,0.1989,0.207,0.517,0.275,1,Not looking good. Stay safe out there! https://t.co/u661K8iROL',10/29/2019 22:23
188,,,-0.128,0.239,0.597,0.16399999999999998,1,"Getty fire: 'Extreme' warning issued ahead of strong Santa Ana winds - Los Angeles Times https://t.co/7HcS37fdXB""",10/29/2019 22:23
189,,,-0.25,0.261,0.585,0.154,0,Thanks to @KingJames I get to have taco Tuesday here fighting the Getty fire \xf0\x9f\x94\xa5',10/29/2019 22:22
190,,,-0.7579,0.317,0.6829999999999999,0.0,1,RT @mashable: Southern California is about to get lashed by its worst fire weather yet https://t.co/HVkoFyQU4F',10/29/2019 22:22
191,,,-0.8013,0.33799999999999997,0.662,0.0,1,RT @EfrenHuerta2929: Windy conditions are not helping the firefighters on the front lines fighting the Getty Fire and the Kincade Fire. Goi\xe2\x80\xa6',10/29/2019 22:22
192,,,-0.5859,0.324,0.6759999999999999,0.0,1,\xe2\x80\x98Extreme\xe2\x80\x99 warning issued in Getty fire ahead of hurricane-force Santa Ana winds\nhttps://t.co/RR9sMd8xQP',10/29/2019 22:22
193,,,-0.34,0.21100000000000002,0.789,0.0,1,"Getty fire investigators focusing on utility lines, sources\xc2\xa0say https://t.co/xcOTsteHd7 https://t.co/Fb31JjV0uy'",10/29/2019 22:22
194,,,0.4939,0.0,0.758,0.242,1,Can California Save Itself From Burning? https://t.co/LkxBssBfBr @NYT @manianca via @circleboom',10/29/2019 22:21
195,,,-0.34,0.11800000000000001,0.882,0.0,1,"Fire in California: Latest on Getty, Kincade, Sonoma, Tick fires and evacuations today \xe2\x80\x94 live updates - CBS News https://t.co/rt06fWlagB'",10/29/2019 22:21
196,,,-0.4215,0.16,0.84,0.0,1,RT @RobMarciano: Choppers have been hitting the hills around #Getty Fire hard all day... dozers working on a 4-lane highway width break lin\xe2\x80\xa6',10/29/2019 22:21
197,,,0.1232,0.0,0.92,0.08,1,"I actually don't mind the loss of tacky McMansions, but this hurts.\nEssential\xe2\x80\x99 midcentury modern by Craig Ellwood b\xe2\x80\xa6 https://t.co/3067TllJkC""",10/29/2019 22:21
198,,,0.765,0.0,0.68,0.32,1,\xe2\x81\xa6@csjcarondelet\xe2\x81\xa9 statement thanking first responders said: \xe2\x80\x9cTheir kindness was exceeded only by their remarkable sk\xe2\x80\xa6 https://t.co/0Q39rJZ7yL',10/29/2019 22:21
199,,,-0.5859,0.324,0.6759999999999999,0.0,1,"Getty fire: 'Extreme' warning issued ahead of hurricane-force Santa Ana winds https://t.co/LfvlLeKKR9""",10/29/2019 22:21
200,,,0.0,0.0,1.0,0.0,1,"This is why the @lafd evacuation order remains in place for parts of Brentwood and Pacific Palisades \xe2\x80\x94 fierce, reco\xe2\x80\xa6 https://t.co/SuQktjF68S'",10/29/2019 22:20
201,,,-0.34,0.255,0.745,0.0,1,"Watch @ABC7's broadcast: Getty Fire press conference https://t.co/ljEscdzbhf""",10/29/2019 22:20
202,,,0.0516,0.0,0.938,0.062,1,Update: UCLA classes resumed Tuesday and the 405 Freeway has reopened. Campus air quality remains moderate as the\xe2\x80\xa6 https://t.co/ivHuHoO1Lt',10/29/2019 22:20
203,,,-0.34,0.179,0.821,0.0,1,Los Angeles Fire Department link for information on the #GettyFire:\n\nhttps://t.co/PWYZfqIo5V\n\n#Palmdale #Lancaster\xe2\x80\xa6 https://t.co/xHOIvnCe1m',10/29/2019 22:20
204,,,-0.6992,0.285,0.715,0.0,1,Windy conditions are not helping the firefighters on the front lines fighting the Getty Fire and the Kincade Fire.\xe2\x80\xa6 https://t.co/OMhqiDmfH3',10/29/2019 22:19
205,,,0.0,0.0,1.0,0.0,1,"Here's the latest on what's happened and what's to come for California's wildfires. https://t.co/IVb8PZkAnq via @HuffPostGreen""",10/29/2019 22:19
206,,,0.0,0.0,1.0,0.0,1,"As of 2 p.m., the #GettyFire was officially listed at 656 acres, with containment at 15%\n\nhttps://t.co/rxSA48GPNy'",10/29/2019 22:19
207,,,-0.8999,0.414,0.586,0.0,1,RT @chesleydohl: Headline: Brutal 80 Mile p/hr Santa Ana Winds put California at Punishing Risk Through Thursday. Most Vulnerable Area: LA\xe2\x80\xa6',10/29/2019 22:19
208,,,-0.34,0.16699999999999998,0.833,0.0,1,"Getty fire investigators focusing on utility lines, sources say - Los Angeles Times https://t.co/Q2uo3kUK0c'",10/29/2019 22:19
209,,,0.0,0.0,1.0,0.0,1,"RT @realjohnbacon: Those aren't Halloween masks some Californians are wearing this week. https://t.co/23KO3ADKlK""",10/29/2019 22:18
210,,,0.3034,0.10400000000000001,0.738,0.158,1,"NEWSOM THANKS FIREFIGHTERS- VO/SOT TUE0320- In a news briefing on the Getty Fire in L.A., Gov Gavin Newsom thanked\xe2\x80\xa6 https://t.co/SKnHL1C1WT'",10/29/2019 22:18
211,,,-0.34,0.10300000000000001,0.897,0.0,1,RT @abc7carlos: People evacuated from the Getty Fire are staying at the Westwood recreation center for one more night.  More windy weather\xe2\x80\xa6',10/29/2019 22:18
212,,,-0.5994,0.205,0.795,0.0,0,RT @madison_sierra2: Lebron James sent Taco Tuesday to the first responders fighting the Getty Fire today at their base camp. \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc',10/29/2019 22:18
213,,,0.0,0.0,1.0,0.0,1,@ScottFordTVGuy Many are set by homeless people. Our illustrious mayor has given them propane tanks for cooking and\xe2\x80\xa6 https://t.co/f037IgJtAa',10/29/2019 22:17
214,,,-0.6249,0.195,0.805,0.0,1,"RT @MayaMonkeyface: me: ""damn there\'s another fire near the Getty again""\nmy mom: "".....yeah the only reason you know about it is cause it\'s\xe2\x80\xa6'",10/29/2019 22:17
215,,,-0.5859,0.324,0.6759999999999999,0.0,1,"Getty fire: 'Extreme' warning issued ahead of hurricane-force Santa Ana winds https://t.co/B5Vg9wjMtM""",10/29/2019 22:17
216,,,-0.7003,0.244,0.7559999999999999,0.0,1,"TheWrap News: Getty Fire Is Burning 656 Acres, \xe2\x80\x98Significant\xe2\x80\x99 Winds on Tuesday Night Pose Threat for New Fires (Vide\xe2\x80\xa6 https://t.co/oMwuWOofcR'",10/29/2019 22:17
217,,,-0.34,0.16699999999999998,0.833,0.0,1,\xe2\x80\x98Essential\xe2\x80\x99 midcentury modern by Craig Ellwood burns in Getty Fire https://t.co/e1n7mFBZyx via @CurbedLA',10/29/2019 22:17
218,,,0.5574,0.094,0.669,0.23600000000000002,1,"Seeing FB friends mark themselves safe from the Getty fire was puzzling, b/c they don't live anywhere near Brentwoo\xe2\x80\xa6 https://t.co/OLLfQDKDwK""",10/29/2019 22:17
219,,,-0.34,0.10300000000000001,0.897,0.0,1,RT @demi_theoharis: @ord3001 @rhondamint @GavinNewsom I heard were gonna have 70 mile per hour winds here tonight and the Getty fire is sti\xe2\x80\xa6',10/29/2019 22:17
220,,,0.0,0.0,1.0,0.0,1,#California #GettyFire #SantaAnaWinds #SantaAna #CaliforniaFires #CaliforniaBurning #californiawildfires \nGetty fir\xe2\x80\xa6 https://t.co/csuCA8Fv05',10/29/2019 22:16
221,,,-0.34,0.146,0.8540000000000001,0.0,1,Getty Fire: 656 Acres Burned As Firefighters Brace For Extreme Winds Tonight - LAist https://t.co/R89DI4Lv8d https://t.co/MINKmgQSEZ',10/29/2019 22:16
222,,,-0.128,0.22699999999999998,0.616,0.156,1,"\xf0\x9f\x98\xb3Getty fire: 'Extreme' warning issued ahead of strong Santa Ana winds - Los Angeles Times #CaliforniaFires\xe2\x80\xa6 https://t.co/EIXLQsG7I6""",10/29/2019 22:16
223,,,-0.5859,0.231,0.769,0.0,1,followme - Getty Fire: 656 Acres Burned As Firefighters Brace For Extreme Winds Tonight - LAist: * Getty Fire: 656\xe2\x80\xa6 https://t.co/O6B3EoVHAP',10/29/2019 22:16
224,,,-0.6369,0.22899999999999998,0.72,0.051,1,RT @ChloeSalsameda: #NEW: The Getty Fire burns dangerously close to the 405 freeway in Los Angeles.\n\n-5% contained \n-8 structures destroyed\xe2\x80\xa6',10/29/2019 22:16
225,,,0.5106,0.0,0.47600000000000003,0.524,0,Just trust me. https://t.co/9v0jt5xqLy',10/29/2019 22:16
226,,,-0.5815,0.34600000000000003,0.654,0.0,1,Me talking to Getty fire in Cali: leave California alone!!!!! https://t.co/EpB17UdYlF',10/29/2019 22:16
227,,,-0.5859,0.28600000000000003,0.7140000000000001,0.0,1,"RT @SmartGov_Spend: Getty fire: 'Extreme' warning issued ahead of hurricane-force Santa Ana winds https://t.co/wn7HXLN9B6""",10/29/2019 22:16
228,,,0.0,0.0,1.0,0.0,1,Crews are working to get a handle on the #GettyFire before the Santa Ana winds pick up again https://t.co/U2Ox5vTlD2',10/29/2019 22:16
229,,,-0.7184,0.25,0.75,0.0,1,RT @telesurenglish: Fast-moving flames forced thousands of Los Angeles residents to flee their homes and threatened the city\xe2\x80\x99s renown Getty\xe2\x80\xa6',10/29/2019 22:15
230,,,-0.5994,0.22399999999999998,0.7759999999999999,0.0,0,Lebron James sent Taco Tuesday to the first responders fighting the Getty Fire today at their base camp. \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc',10/29/2019 22:14
231,,,0.0,0.0,1.0,0.0,1,@audreycoopersf On the video it says San Francisco firefighters so I\xe2\x80\x99ll guess they\xe2\x80\x99re in Sonoma County or possibly\xe2\x80\xa6 https://t.co/xPyRd4SO3Z',10/29/2019 22:14
232,,,-0.34,0.11199999999999999,0.888,0.0,1,omw to class this morning by the getty a helicopter tried putting out a fire with water and 5 seconds later.... i h\xe2\x80\xa6 https://t.co/mPYRRs3QEi',10/29/2019 22:14
